j,H2,O2,N2,T,mu
466,0.70261,0.069292,0.228098,869.376,2.08002e-06
467,0.438333,0.130869,0.430799,819.938,2.40019e-06
468,0.303025,0.162395,0.53458,1300.53,3.66131e-06
469,0.0162432,0.229215,0.754541,1606.26,5.78569e-06
470,0.511125,0.113908,0.374967,1041.93,2.65142e-06
471,0.309709,0.407623,0.282668,2731.69,5.98129e-06
472,0.916446,0.0194681,0.0640858,466.734,1.24394e-06
473,0.44836,0.128532,0.423108,827.38,2.39489e-06
474,0.85551,0.0336661,0.110824,503.128,1.34369e-06
475,0.18348,0.544116,0.272404,1135.53,3.95524e-06
476,0.452201,0.127637,0.420162,965.294,2.64009e-06
477,0.284657,0.58673,0.128614,2170.67,5.37703e-06
478,0.403593,0.138963,0.457444,993.375,2.80056e-06
479,0.934808,0.0151898,0.0500024,501.177,1.29264e-06
480,0.437406,0.0125983,0.549996,2856.18,5.33237e-06
481,0.289842,0.0561704,0.653988,293.41,1.36111e-06
482,0.25489,0.184054,0.561056,1481.91,4.1904e-06
483,0.0984953,0.157885,0.74362,1523.61,5.08642e-06
484,0.22208,0.483377,0.294543,903.241,3.23552e-06
485,0.2639,0.167653,0.568447,2244.22,5.41262e-06
486,0.219342,0.181893,0.598765,1267.32,3.93419e-06
487,0.403187,0.139057,0.457755,1058.17,2.91905e-06
488,0.758236,0.0563309,0.185433,612.37,1.60489e-06
489,0.0519839,0.220888,0.727128,1639.21,5.66536e-06
490,0.301942,0.162648,0.535411,997.548,3.08541e-06
491,0.137637,0.20093,0.661432,1330.04,4.46813e-06
492,0.494206,0.11785,0.387944,947.771,2.52487e-06
493,0.285868,0.4214,0.292732,1087.43,3.38959e-06
494,0.280343,0.380462,0.339194,2729.89,6.14565e-06
495,0.146123,0.185798,0.668079,1235.12,4.20925e-06
496,0.293105,0.429923,0.276972,376.746,1.66109e-06
497,0.17032,0.193315,0.636365,1265.45,4.15943e-06
498,0.292018,0.427597,0.280384,1733.6,4.5558e-06
499,0.31609,0.339601,0.344309,801.437,2.67517e-06
500,0.285496,0.371223,0.343282,2530,5.81764e-06
501,0.586945,0.314823,0.0982319,543.829,1.66451e-06
502,0.329808,0.0653203,0.604871,1443.19,3.78738e-06
503,0.117445,0.162559,0.719997,2071.33,6.06147e-06
504,0.149438,0.198181,0.652381,1162.69,4.03662e-06
505,0.276362,0.168608,0.55503,1031.14,3.23571e-06
506,0.793412,0.048135,0.158453,495.474,1.37162e-06
507,0.46334,0.19522,0.34144,880.025,2.47541e-06
508,0.454943,0.127377,0.417681,2924.01,5.38106e-06
509,0.0100392,0.961695,0.0282658,1040.99,4.86877e-06
510,0.451974,0.12769,0.420336,930.119,2.57751e-06
511,0.218774,0.273664,0.507562,881.188,3.13292e-06
512,0.472021,0.347712,0.180268,2292.49,4.61061e-06
513,0.299604,0.163192,0.537204,981.296,3.05967e-06
514,0.412345,0.460806,0.126849,1890,4.31157e-06
515,0.250362,0.329582,0.420056,334.786,1.58451e-06
516,0.31526,0.159544,0.525195,1283.95,3.58739e-06
517,0.172872,0.244398,0.58273,2727.2,6.82928e-06
518,0.2332,0.403511,0.363289,2027.1,5.35274e-06
519,0.580511,0.0977409,0.321748,916.305,2.32254e-06
520,0.705545,0.069067,0.225388,2465.65,4.06828e-06
521,0.038019,0.224142,0.737839,1280.99,4.9025e-06
522,0.445628,0.318237,0.236134,2968.36,5.54605e-06
523,0.298176,0.547496,0.154328,2602.68,5.93601e-06
524,0.431348,0.228932,0.33972,2332.19,4.77664e-06
525,0.165897,0.408538,0.425564,2956.84,7.37546e-06
526,0.459474,0.125943,0.414583,1064.93,2.79785e-06
527,0.418595,0.135467,0.445938,1024.94,2.8219e-06
528,0.599682,0.0932742,0.307044,949.319,2.34648e-06
529,0.329873,0.167406,0.502721,341.652,1.47046e-06
530,0.317097,0.251597,0.431306,2999.44,6.22478e-06
531,0.656729,0.0230894,0.320182,2189.88,3.8685e-06
532,0.410438,0.209187,0.380375,1429.21,3.54231e-06
533,0.454663,0.355775,0.189562,475.867,1.6792e-06
534,0.209944,0.785949,0.00410641,1153.28,3.96451e-06
535,0.581193,0.211253,0.207554,2105.62,3.99966e-06
536,0.425072,0.494859,0.0800686,2776.48,5.47242e-06
537,0.429056,0.0243601,0.546583,2808.41,5.31465e-06
538,0.385974,0.163848,0.450178,1823.74,4.21809e-06
539,0.163195,0.333301,0.503504,1797.66,5.33677e-06
540,0.302566,0.297651,0.399783,2937.49,6.25373e-06
541,0.0555984,0.714748,0.229653,2920.63,8.71242e-06
542,0.276374,0.241897,0.481729,2475.81,5.72752e-06
543,0.91271,0.0203385,0.0669514,634.468,1.52223e-06
544,0.0741692,0.215719,0.710112,1356.55,4.88847e-06
545,0.421797,0.42809,0.150113,847.313,2.53805e-06
546,0.314996,0.413005,0.272,2945.98,6.24795e-06
547,0.349343,0.151603,0.499054,1016.29,2.98372e-06
548,0.217835,0.182245,0.599921,1218.85,3.84247e-06
549,0.33151,0.461116,0.207374,2334.46,5.31661e-06
550,0.811794,0.0438521,0.144354,630.669,1.59112e-06
551,0.420691,0.546703,0.032606,219.802,1.02968e-06
552,0.277355,0.429191,0.293454,522.22,2.10709e-06
553,0.0664662,0.896452,0.0370821,2379.55,7.72256e-06
554,0.394347,0.579849,0.025804,2353.39,5.08695e-06
555,0.0120954,0.230182,0.757723,1418.05,5.35471e-06
556,0.969576,0.00708876,0.0233351,471.788,1.22426e-06
557,0.111232,0.420469,0.468299,2218.04,6.57097e-06
558,0.361795,0.148702,0.489503,1269.33,3.40742e-06
559,0.126529,0.466893,0.406577,1611.43,5.27904e-06
560,0.278078,0.314674,0.407248,358.033,1.6126e-06
561,0.383138,0.213534,0.403328,1155.35,3.16123e-06
562,0.202405,0.471233,0.326362,2293.56,6.03987e-06
563,0.320652,0.0599266,0.619422,2587.61,5.55677e-06
564,0.333326,0.40337,0.263304,2542.78,5.58033e-06
565,0.743891,0.0596734,0.196436,555.924,1.51818e-06
566,0.632844,0.0855474,0.281609,591.699,1.68706e-06
567,0.922655,0.0180213,0.0593234,244.255,8.10568e-07
568,0.379577,0.222169,0.398254,1056.51,2.99418e-06
569,0.24195,0.176626,0.581424,1260.92,3.82459e-06
570,0.586214,0.380862,0.0329241,2558.1,4.56328e-06
571,0.563833,0.403423,0.0327436,605.38,1.82393e-06
572,0.401191,0.139522,0.459286,1207.06,3.18472e-06
573,0.410936,0.152495,0.436568,2223.27,4.68566e-06
574,0.8992,0.0234863,0.0773134,380.28,1.09615e-06
575,0.129973,0.208248,0.661779,2048.39,5.95905e-06
576,0.617594,0.0891005,0.293305,595.578,1.71064e-06
577,0.0411028,0.223423,0.735474,1361.13,5.08331e-06
578,0.643413,0.0830847,0.273502,841.541,2.10989e-06
579,0.415473,0.100958,0.483569,1289.01,3.27444e-06
580,0.65399,0.00587196,0.340138,2150.34,3.82607e-06
581,0.303905,0.16219,0.533905,1345.16,3.73877e-06
582,0.850209,0.0349012,0.114889,489.449,1.32302e-06
583,0.716743,0.0659988,0.217258,693.38,1.78072e-06
584,0.329334,0.156265,0.514401,945.4,2.90058e-06
585,0.166447,0.373163,0.46039,1605.66,4.96401e-06
586,0.381639,0.44076,0.177602,2252.5,4.95057e-06
587,0.0791991,0.715677,0.205124,2170.33,6.99515e-06
588,0.505148,0.115301,0.379552,922.376,2.46036e-06
589,0.379516,0.144573,0.475912,940.938,2.76084e-06
590,0.400836,0.139605,0.459559,898.205,2.62885e-06
591,0.956001,0.0102517,0.033747,462.147,1.21484e-06
592,0.426549,0.361439,0.212013,1833.23,4.14743e-06
593,0.560551,0.427301,0.0121478,1932.94,3.89034e-06
594,0.489272,0.504404,0.00632447,303.275,1.21819e-06
595,0.0588845,0.171598,0.769518,2333.06,7.00784e-06
596,0.306675,0.161545,0.531781,1221.42,3.50279e-06
597,0.195885,0.412827,0.391288,2290.37,6.04578e-06
598,0.512341,0.411759,0.0758997,1619.76,3.59145e-06
599,0.605622,0.09189,0.302488,638.128,1.80368e-06
600,0.596761,0.0939546,0.309284,701.346,1.92992e-06
601,0.182365,0.446252,0.371382,2119.45,5.8648e-06
602,0.371354,0.146475,0.482172,932.98,2.7657e-06
603,0.784199,0.0502817,0.16552,558.784,1.49107e-06
604,0.0544198,0.22032,0.72526,1387.71,5.07457e-06
605,0.368477,0.425564,0.205959,1472.24,3.80698e-06
606,0.984018,0.00372382,0.0122582,417.608,1.12378e-06
607,0.518758,0.184306,0.296936,2023.9,4.06521e-06
608,0.401878,0.49819,0.0999316,1779.66,4.19745e-06
609,0.168558,0.473566,0.357876,2234.06,6.18523e-06
610,0.42754,0.133383,0.439077,1053.81,2.85189e-06
611,0.21594,0.407432,0.376628,2374.09,6.04183e-06
612,0.691409,0.0719017,0.236689,505.322,1.46843e-06
613,0.00495476,0.613943,0.381103,283.971,1.8684e-06
614,0.0882047,0.212448,0.699347,1464.23,5.05045e-06
615,0.0494507,0.081751,0.868798,2290.19,6.91534e-06
616,0.326291,0.454439,0.21927,1538.05,4.08466e-06
617,0.988659,0.0026425,0.00869869,417.931,1.12221e-06
618,0.157641,0.438867,0.403492,667.071,2.84221e-06
619,0.9078,0.0214826,0.0707175,263.648,8.57957e-07
620,0.371893,0.247375,0.380732,2160.66,4.79183e-06
621,0.249289,0.254235,0.496477,593.215,2.32788e-06
622,0.215945,0.359582,0.424473,2903.28,6.84194e-06
623,0.720569,0.0499365,0.229494,2325.88,3.88189e-06
624,0.327142,0.0186393,0.654219,2051.85,4.74388e-06
625,0.284799,0.166642,0.548559,1345.21,3.81172e-06
626,0.321667,0.286433,0.391901,2489.07,5.51444e-06
627,0.50576,0.477278,0.0169616,353.35,1.33307e-06
628,0.527353,0.110127,0.36252,941.57,2.45327e-06
629,0.391927,0.215938,0.392135,2454.58,5.09769e-06
630,0.429964,0.329996,0.24004,1304.32,3.31354e-06
631,0.211292,0.183769,0.604939,1314.18,4.06446e-06
632,0.372645,0.146174,0.481181,1223.97,3.29549e-06
633,0.747881,0.0503533,0.201766,348.083,1.11236e-06
634,0.373324,0.496842,0.129833,1416.45,3.71704e-06
635,0.981253,0.00436803,0.0143789,282.577,8.71073e-07
636,0.260022,0.252519,0.48746,1812.94,4.77427e-06
637,0.0262165,0.554816,0.418968,1951.15,6.80013e-06
638,0.410033,0.26613,0.323837,2303.8,4.83692e-06
639,0.488813,0.366414,0.144773,492.44,1.6748e-06
640,0.244402,0.526166,0.229432,254.031,1.33398e-06
641,0.515904,0.252914,0.231182,595.745,1.84935e-06
642,0.00900675,0.422851,0.568143,1275.54,5.14584e-06
643,0.348556,0.267004,0.384439,2491.36,5.37092e-06
644,0.785228,0.207007,0.00776484,1520.47,2.8756e-06
645,0.277,0.371998,0.351002,1220.72,3.67202e-06
646,0.109999,0.355349,0.534652,1376.79,4.80693e-06
647,0.932656,0.0156911,0.0516528,285.675,8.95068e-07
648,0.393373,0.594208,0.0124196,1568.11,3.9264e-06
649,0.150236,0.313638,0.536126,2793.12,7.1747e-06
650,0.516762,0.112594,0.370644,1070.64,2.6874e-06
651,0.636089,0.0215013,0.34241,603.231,1.69916e-06
652,0.266638,0.326279,0.407083,2979.13,6.56219e-06
653,0.207634,0.413723,0.378643,398.771,1.88563e-06
654,0.142353,0.800353,0.057294,1563.53,5.26711e-06
655,0.364571,0.365095,0.270334,1202.15,3.33593e-06
656,0.748668,0.0585604,0.192772,774.928,1.88091e-06
657,0.356067,0.367647,0.276287,795.123,2.56812e-06
658,0.308412,0.467198,0.22439,2429.83,5.58351e-06
659,0.0603415,0.229119,0.71054,2696.86,7.73201e-06
660,0.0996439,0.320008,0.580348,514.065,2.52092e-06
661,0.472586,0.290339,0.237075,2589.75,4.96435e-06
662,0.435011,0.298844,0.266145,2458.72,4.95079e-06
663,0.483674,0.120304,0.396022,1065.79,2.7469e-06
664,0.259016,0.261776,0.479207,2993.38,6.59767e-06
665,0.122872,0.748181,0.128947,2491.18,7.24335e-06
666,0.00128759,0.436862,0.56185,875.033,4.04191e-06
667,0.881206,0.027679,0.0911151,610.804,1.50666e-06
668,0.881101,0.0277035,0.0911958,657.991,1.58154e-06
669,0.173965,0.332343,0.493692,1340.64,4.36063e-06
670,0.210165,0.0354256,0.754409,2193.96,5.58082e-06
671,0.382012,0.178967,0.439021,2683.2,5.42914e-06
672,0.55613,0.103422,0.340448,863.331,2.27179e-06
673,0.193906,0.18782,0.618274,1333.57,4.1857e-06
674,0.663364,0.0784361,0.258199,726.413,1.89373e-06
675,0.247392,0.106254,0.646354,1808.47,4.76818e-06
676,0.468638,0.343501,0.18786,868.95,2.4694e-06
677,0.995037,0.00115635,0.00380654,200,6.90002e-07
678,0.719666,0.00982008,0.270513,1067.6,2.34645e-06
679,0.643229,0.0831276,0.273643,717.028,1.90095e-06
680,0.149329,0.412644,0.438027,861.859,3.39463e-06
681,0.841941,0.0368277,0.121231,581.262,1.48628e-06
682,0.447486,0.241747,0.310767,1299.21,3.23824e-06
683,0.0252086,0.227126,0.747665,1649.57,5.84263e-06
684,0.276102,0.310134,0.413764,2873.09,6.3397e-06
685,0.206414,0.463382,0.330204,233.454,1.29843e-06
686,0.734898,0.0617687,0.203333,853.295,2.01771e-06
687,0.111688,0.206977,0.681335,1370.12,4.70169e-06
688,0.883431,0.0271606,0.0894086,620.132,1.52003e-06
689,0.680316,0.0744864,0.245198,808.005,2.00933e-06
690,0.699391,0.0919891,0.20862,1286.47,2.68916e-06
691,0.443654,0.336396,0.21995,2817.71,5.3792e-06
692,0.837891,0.0377715,0.124338,415.29,1.19492e-06
693,0.465853,0.153901,0.380247,2703.53,5.08296e-06
694,0.984627,0.00358196,0.0117913,217.632,7.32498e-07
695,0.265832,0.264367,0.469801,646.887,2.42647e-06
696,0.127558,0.433622,0.438821,1782.05,5.60382e-06
697,0.333811,0.155222,0.510967,935.863,2.86917e-06
698,0.108576,0.131554,0.759871,2546.58,6.96747e-06
699,0.513377,0.113383,0.37324,807.271,2.24185e-06
700,0.347307,0.110673,0.54202,2954.24,5.92556e-06
701,0.0772873,0.214992,0.707721,1405.91,4.98437e-06
702,0.306455,0.274041,0.419504,2670.93,5.84971e-06
703,0.363516,0.385458,0.251026,354.812,1.48831e-06
704,0.921093,0.0187294,0.0601779,1755.02,2.92833e-06
705,0.120497,0.491136,0.388366,1370.81,4.80528e-06
706,0.524904,0.287083,0.188013,894.347,2.40323e-06
707,0.339559,0.153883,0.506558,1184.04,3.32538e-06
708,0.213648,0.590614,0.195738,2822.64,6.88864e-06
709,0.0542212,0.220366,0.725412,1346.2,4.97689e-06
710,0.357001,0.359961,0.283038,458.621,1.77857e-06
711,0.403557,0.138971,0.457472,912.686,2.65023e-06
712,0.730037,0.0629013,0.207061,728.168,1.82483e-06
713,0.387367,0.142743,0.469889,1041.11,2.92842e-06
714,0.541133,0.0649971,0.39387,675.908,1.95134e-06
715,0.289775,0.192655,0.51757,2865.71,6.17978e-06
716,0.236703,0.752682,0.0106151,388.266,1.84872e-06
717,0.504825,0.280797,0.214378,302.549,1.18652e-06
718,0.597806,0.245924,0.156269,1828.51,3.62044e-06
719,0.638718,0.0841786,0.277103,746.497,1.95707e-06
720,0.615767,0.0438206,0.340412,1142.68,2.61172e-06
721,0.701695,0.28943,0.00887447,585.867,1.62734e-06
722,0.373132,0.364223,0.262646,2461.58,5.25041e-06
723,0.225065,0.425804,0.349132,1889.79,5.17471e-06
724,0.336722,0.154544,0.508734,1094.84,3.16907e-06
725,0.00240144,0.648635,0.348963,798.608,3.91737e-06
726,0.132907,0.398724,0.468369,651.548,2.87042e-06
727,0.993017,0.00162708,0.0053561,436.987,1.15329e-06
728,0.896407,0.0241372,0.0794559,659.702,1.573e-06
729,0.836565,0.0380804,0.125355,722.517,1.71711e-06
730,0.104759,0.208591,0.68665,1419.69,4.85196e-06
731,0.781998,0.0507944,0.167207,480.452,1.35209e-06
732,0.52285,0.134051,0.343099,2949.3,5.14497e-06
733,0.486734,0.345103,0.168163,2800.27,5.1819e-06
734,0.314923,0.488201,0.196877,1355.46,3.81779e-06
735,0.401843,0.139371,0.458786,950.574,2.72547e-06
736,0.25026,0.174689,0.57505,1083.21,3.43439e-06
737,0.83101,0.0393747,0.129615,677.624,1.65143e-06
738,0.354208,0.571789,0.0740034,563.314,2.08001e-06
739,0.24952,0.174862,0.575618,1384.8,4.03046e-06
740,0.425762,0.286094,0.288144,719.689,2.25011e-06
741,0.239901,0.623886,0.136213,2538.37,6.26379e-06
742,0.453861,0.122024,0.424114,310.496,1.24085e-06
743,0.500584,0.116364,0.383052,756.322,2.16873e-06
744,0.286709,0.192152,0.521139,234.933,1.17971e-06
745,0.946632,0.0124348,0.0409336,260.987,8.38404e-07
746,0.28845,0.483152,0.228398,784.03,2.74324e-06
747,0.383997,0.389142,0.226861,2749.95,5.59285e-06
748,0.983244,0.0039041,0.0128517,413.574,1.11703e-06
749,0.619689,0.319293,0.0610179,2368.72,4.23363e-06
750,0.49074,0.10061,0.408651,1897.78,3.96011e-06
751,0.417498,0.403795,0.178706,2733.85,5.41768e-06
752,0.319546,0.46588,0.214574,2103.78,5.0339e-06
753,0.588498,0.378209,0.0332924,1183.79,2.77387e-06
754,0.333309,0.250665,0.416026,260.16,1.22114e-06
755,0.202226,0.0542193,0.743555,1827.31,5.01522e-06
756,0.477201,0.104133,0.418665,1889.21,3.98995e-06
757,0.178977,0.513192,0.307831,511.202,2.33251e-06
758,0.348817,0.618441,0.0327426,1599.77,4.15335e-06
759,0.297334,0.0649615,0.637704,1069.51,3.2172e-06
760,0.92654,0.0171162,0.056344,536.125,1.35566e-06
761,0.81383,0.0433777,0.142793,409.847,1.19856e-06
762,0.467865,0.489648,0.0424863,1710.91,3.87009e-06
763,0.42442,0.288998,0.286583,1352.67,3.39818e-06
764,0.26226,0.345986,0.391754,1122.33,3.52329e-06
765,0.17489,0.392015,0.433094,1275.67,4.24371e-06
766,0.346078,0.237131,0.416791,1903,4.51806e-06
767,0.270382,0.645766,0.083852,690.328,2.60641e-06
768,0.0526131,0.220741,0.726646,1446.69,5.22336e-06
769,0.0946291,0.210951,0.694419,1290.13,4.61726e-06
770,0.493835,0.338339,0.167826,1283.04,3.11835e-06
771,0.19771,0.402807,0.399482,391.433,1.88019e-06
772,0.625036,0.0873666,0.287597,660.074,1.82137e-06
773,0.456717,0.47123,0.0720527,2104.32,4.45488e-06
774,0.269468,0.606972,0.12356,1223.52,3.78416e-06
775,0.366866,0.144339,0.488795,797.316,2.50503e-06
776,0.908014,0.0214328,0.0705536,573.98,1.42912e-06
777,0.149164,0.464132,0.386705,1735.14,5.38064e-06
778,0.702154,0.0693982,0.228448,538.242,1.52124e-06
779,0.377363,0.145074,0.477562,955.151,2.79331e-06
780,0.329634,0.175332,0.495034,2722.26,5.74472e-06
781,0.341172,0.388714,0.270114,1485.78,3.91702e-06
782,0.394889,0.253472,0.351639,2630.09,5.32962e-06
783,0.907557,0.0215392,0.0709039,492.203,1.29301e-06
784,0.408552,0.137807,0.45364,1077.48,2.93998e-06
785,0.494038,0.117889,0.388073,907.861,2.45545e-06
786,0.120733,0.204869,0.674398,1412.66,4.74269e-06
787,0.946727,0.0124126,0.0408605,253.128,8.21635e-07
788,0.462746,0.490901,0.0463534,2423.9,4.86101e-06
789,0.412239,0.0800713,0.50769,2382.99,4.86837e-06
790,0.368132,0.261905,0.369964,2379.52,5.12069e-06
791,0.437282,0.367294,0.195424,308.23,1.27009e-06
792,0.258609,0.487854,0.253537,1717.59,4.71597e-06
793,0.414254,0.136479,0.449267,898.662,2.59979e-06
794,0.886911,0.0263498,0.0867393,662.481,1.58425e-06
795,0.55256,0.436355,0.0110855,891.045,2.37274e-06
796,0.260374,0.631976,0.10765,873.155,3.07355e-06
797,0.264629,0.284233,0.451138,1547.1,4.30233e-06
798,0.321577,0.573182,0.105241,2421.16,5.54626e-06
799,0.947904,0.0121383,0.0399574,285.207,8.88409e-07
800,0.393267,0.190704,0.416029,948.181,2.75116e-06
801,0.45996,0.125829,0.41421,1141.01,2.92479e-06
802,0.455705,0.04249,0.501805,2499.23,4.83474e-06
803,0.327776,0.156628,0.515595,1131.91,3.26612e-06
804,0.415108,0.412657,0.172235,1651.44,3.93004e-06
805,0.496858,0.316562,0.186581,2252.51,4.46346e-06
806,0.664658,0.0781346,0.257207,765.351,1.95781e-06
807,0.524456,0.392769,0.0827748,2041.54,4.1257e-06
808,0.296084,0.33072,0.373196,1959.24,4.86808e-06
809,0.518321,0.337427,0.144252,2621.7,4.84883e-06
810,0.812854,0.0436051,0.143541,495.894,1.35899e-06
811,0.543726,0.106312,0.349962,759.703,2.10811e-06
812,0.888394,0.048563,0.0630426,2386.15,3.6259e-06
813,0.786722,0.0496938,0.163584,695.782,1.7183e-06
814,0.0694563,0.247351,0.683193,2256.5,6.84364e-06
815,0.379179,0.295893,0.324928,688.262,2.27488e-06
816,0.610441,0.000551922,0.389007,1828.04,3.53926e-06
817,0.183881,0.215355,0.600764,985.483,3.4872e-06
818,0.121519,0.204686,0.673795,1284.78,4.45593e-06
819,0.940066,0.0139646,0.0459694,566.012,1.39611e-06
820,0.313631,0.538647,0.147721,2848.9,6.18741e-06
821,0.918658,0.0189527,0.0623894,506.948,1.31165e-06
822,0.515288,0.112938,0.371774,1003.76,2.58e-06
823,0.710153,0.0655232,0.224324,561.841,1.55743e-06
824,0.681169,0.275373,0.0434578,1182.01,2.59879e-06
825,0.0696503,0.551037,0.379312,1431.45,5.30588e-06
826,0.137151,0.201044,0.661805,1532.52,4.8993e-06
827,0.489976,0.451731,0.0582927,238.918,1.0303e-06
828,0.488285,0.0574905,0.454224,2533.88,4.76306e-06
829,0.435607,0.17805,0.386343,1885.06,4.13722e-06
830,0.670205,0.321384,0.00841081,2878.03,4.64996e-06
831,0.578453,0.212267,0.20928,1254.8,2.87106e-06
832,0.0634884,0.426416,0.510096,1326.95,5.00917e-06
833,0.719386,0.278358,0.00225657,2106.08,3.68891e-06
834,0.386223,0.14301,0.470767,878.826,2.62485e-06
835,0.325987,0.0558402,0.618172,1352.52,3.64222e-06
836,0.352662,0.304111,0.343226,1866.01,4.45754e-06
837,0.41589,0.259218,0.324892,491.641,1.75884e-06
838,0.227015,0.402361,0.370624,2606.83,6.33217e-06
839,0.281689,0.33076,0.387551,973.234,3.14225e-06
840,0.0920141,0.211561,0.696425,1581.36,5.28295e-06
841,0.28691,0.16615,0.54694,1276.99,3.67758e-06
842,0.380068,0.144444,0.475488,1225.94,3.27706e-06
843,0.203806,0.196781,0.599414,1187.57,3.84288e-06
844,0.247542,0.175839,0.576619,2835.73,6.4013e-06
845,0.483216,0.0977059,0.419078,1312.07,3.13907e-06
846,0.482594,0.120556,0.396851,1137.49,2.86773e-06
847,0.317302,0.141886,0.540813,2526.09,5.52535e-06
848,0.334596,0.420832,0.244572,891.459,2.83628e-06
849,0.395453,0.279485,0.325062,1605,3.88639e-06
850,0.617469,0.148426,0.234104,2850.14,4.72707e-06
851,0.214368,0.24411,0.541521,1778.22,4.95073e-06
852,0.132255,0.59002,0.277725,2202.57,6.49464e-06
853,0.358846,0.533324,0.10783,2661.84,5.66686e-06
854,0.291689,0.662469,0.0458422,2250.53,5.49836e-06
855,0.153568,0.030918,0.815514,649.398,2.68959e-06
856,0.466569,0.311613,0.221818,1914.04,4.11368e-06
857,0.850165,0.0349115,0.114923,634.927,1.56812e-06
858,0.411866,0.293925,0.29421,2301.79,4.83642e-06
859,0.259899,0.172443,0.567657,1371.23,3.9607e-06
860,0.420626,0.134994,0.444379,1059.92,2.8792e-06
861,0.0963193,0.219638,0.684042,967.476,3.82301e-06
862,0.520764,0.111662,0.367574,1019.73,2.59615e-06
863,0.123408,0.444702,0.43189,439.374,2.2297e-06
864,0.861704,0.0322229,0.106073,537.015,1.39806e-06
865,0.250081,0.19481,0.555109,800.953,2.82413e-06
866,0.390931,0.48261,0.126459,2103.49,4.7134e-06
867,0.117073,0.768983,0.113944,1083.9,4.27867e-06
868,0.327253,0.671249,0.00149772,300.998,1.4024e-06
869,0.89742,0.0239012,0.078679,408.88,1.15047e-06
870,0.177345,0.353021,0.469633,675.711,2.77611e-06
871,0.160051,0.548125,0.291824,1081.7,3.94517e-06
872,0.714195,0.258772,0.0270329,893.31,2.12451e-06
873,0.7702,0.0535435,0.176257,429.732,1.26416e-06
874,0.459034,0.126045,0.414921,976.362,2.64528e-06
875,0.429411,0.132947,0.437641,1144.57,3.00427e-06
876,0.267474,0.425316,0.30721,1833.61,4.84472e-06
877,0.0641574,0.218051,0.717791,1400.1,5.04799e-06
878,0.893999,0.0246982,0.0813026,425.135,1.18207e-06
879,0.382054,0.344424,0.273522,831.352,2.57845e-06
880,0.41657,0.494106,0.0893246,2918.13,5.69069e-06
881,0.687207,0.236513,0.0762798,2568.37,4.25895e-06
882,0.0250616,0.227161,0.747778,1608.85,5.75014e-06
883,0.284089,0.527197,0.188714,1736.07,4.63714e-06
884,0.267771,0.384873,0.347356,1356.37,3.97395e-06
885,0.211885,0.443989,0.344127,1038.63,3.57341e-06
