j,H2,O2,N2,T,mu
6425,0.473096,0.176506,0.350398,880.706,2.45409e-05
6426,0.354039,0.406963,0.238998,1169.47,3.33151e-05
6427,0.209662,0.40984,0.380498,1884.03,5.33085e-05
6428,0.254209,0.549959,0.195832,539.601,2.19788e-05
6429,0.742236,0.00739913,0.250365,2005.66,3.57484e-05
6430,0.572279,0.400442,0.0272788,2814.66,5.07973e-05
6431,0.356771,0.477301,0.165928,1308.73,3.60567e-05
6432,0.31632,0.487532,0.196148,2992.34,6.5679e-05
6433,0.381028,0.138557,0.480415,2053.76,4.67041e-05
6434,0.25,0.41393,0.33607,2325.16,5.8875e-05
6435,0.460143,0.430452,0.109404,1426.54,3.49106e-05
6436,0.262638,0.213691,0.52367,232.671,1.19483e-05
6437,0.049524,0.336017,0.614459,1871.74,6.33784e-05
6438,0.339046,0.267192,0.393763,1095.67,3.19692e-05
6439,0.42978,0.0254341,0.544786,359.512,1.36982e-05
6440,0.460095,0.415643,0.124262,1128.26,2.97651e-05
6441,0.503073,0.00724992,0.489677,1844.59,3.91365e-05
6442,0.120783,0.823356,0.0558606,1599.26,5.54009e-05
6443,0.261352,0.587711,0.150937,2711.2,6.55511e-05
6444,0.417767,0.453781,0.128452,275.535,1.18989e-05
6445,0.217858,0.329931,0.452211,775.291,2.86511e-05
6446,0.182511,0.167216,0.650273,1522.92,4.64483e-05
6447,0.541866,0.336905,0.121229,2004,4.10957e-05
6448,0.0815027,0.528653,0.389844,341.727,1.95164e-05
6449,0.4378,0.338257,0.223943,2393.77,5.0109e-05
6450,0.616815,0.332805,0.0503799,1199.15,2.76584e-05
6451,0.47956,0.493562,0.0268783,1852.15,4.11932e-05
6452,0.291076,0.338285,0.370639,680.726,2.43529e-05
6453,0.445615,0.378379,0.176006,693.649,2.16146e-05
6454,0.369457,0.114694,0.515849,1326.64,3.50253e-05
6455,0.607091,0.274968,0.117941,1364.58,3.02602e-05
6456,0.469909,0.516115,0.0139761,1646.79,3.83922e-05
6457,0.47557,0.203159,0.321271,1588.22,3.65455e-05
6458,0.237667,0.275322,0.487011,549.579,2.20936e-05
6459,0.164056,0.159027,0.676917,2546.94,6.72938e-05
6460,0.105625,0.280449,0.613926,2734.12,7.66148e-05
6461,0.617462,0.0040331,0.378505,486.837,1.47877e-05
6462,0.462456,0.454847,0.0826975,2596.28,5.23111e-05
6463,0.348426,0.172805,0.478768,1204.07,3.3552e-05
6464,0.327231,0.113053,0.559715,737.81,2.44217e-05
6465,0.216368,0.576898,0.206733,1767.43,5.14551e-05
6466,0.40552,0.368201,0.226279,2073.09,4.67919e-05
6467,0.249264,0.530807,0.219929,2413.98,6.10689e-05
6468,0.335503,0.310503,0.353995,2354.44,5.40504e-05
6469,0.136497,0.471372,0.392131,2388.79,6.87254e-05
6470,0.133287,0.359609,0.507104,1339.29,4.59066e-05
6471,0.221617,0.186688,0.591694,1042.05,3.44447e-05
6472,0.364662,0.439588,0.19575,584.669,2.06839e-05
6473,0.350543,0.506447,0.143009,1444.58,3.88588e-05
6474,0.128772,0.524111,0.347116,1046,3.96823e-05
6475,0.01642,0.347108,0.636472,2025.73,6.90158e-05
6476,0.286738,0.444841,0.268421,690.072,2.49037e-05
6477,0.222689,0.341927,0.435384,1583.57,4.63936e-05
6478,0.375638,0.233826,0.390536,2266.53,5.05086e-05
6479,0.387934,0.0544982,0.557568,504.553,1.78429e-05
6480,0.481024,0.457138,0.0618381,411.917,1.48723e-05
6481,0.114303,0.198587,0.68711,1318.37,4.56254e-05
6482,0.38706,0.0505422,0.562398,2426.76,5.16968e-05
6483,0.471403,0.350952,0.177645,2396.14,4.887e-05
6484,0.608631,0.382623,0.00874661,2205.39,4.20307e-05
6485,0.243448,0.4175,0.339052,1689.51,4.77329e-05
6486,0.173832,0.655138,0.17103,403.796,1.99167e-05
6487,0.243989,0.451202,0.304809,2953.76,6.99567e-05
6488,0.367815,0.362224,0.269961,1041.42,3.03196e-05
6489,0.269431,0.14779,0.58278,2343.38,5.66986e-05
6490,0.441739,0.399691,0.15857,304.238,1.24378e-05
6491,0.0757499,0.458291,0.465959,2847.01,8.33317e-05
6492,0.363803,0.2721,0.364097,1184.91,3.29852e-05
6493,0.317659,0.56792,0.114421,2211.32,5.37722e-05
6494,0.350923,0.317515,0.331561,2096.84,4.92884e-05
6495,0.375722,0.0299528,0.594325,787.673,2.43252e-05
6496,0.338062,0.559775,0.102163,1113.92,3.31008e-05
6497,0.402549,0.31206,0.285391,1699.21,4.08406e-05
6498,0.121987,0.365818,0.512195,948.496,3.67709e-05
6499,0.73186,0.0494236,0.218716,472.823,1.36341e-05
6500,0.315712,0.534112,0.150176,2154.65,5.27916e-05
6501,0.281762,0.383255,0.334983,1796.7,4.76832e-05
6502,0.364627,0.427451,0.207922,2461.83,5.47186e-05
6503,0.335137,0.292189,0.372674,1062.44,3.14811e-05
6504,0.62741,0.350636,0.0219535,255.739,9.71534e-06
6505,0.382405,0.174496,0.443099,1920.79,4.46975e-05
6506,0.201602,0.663487,0.134911,1974.45,5.69078e-05
6507,0.506479,0.410869,0.0826516,2412.7,4.79979e-05
6508,0.333964,0.343851,0.322185,1484.15,3.96895e-05
6509,0.437389,0.174257,0.388354,2597.18,5.23825e-05
6510,0.272815,0.392931,0.334253,1401.79,4.06872e-05
6511,0.175419,0.411873,0.412707,1691.91,5.15274e-05
6512,0.362958,0.217867,0.419175,2192.64,4.98832e-05
6513,0.5067,0.392918,0.100382,1427.71,3.36395e-05
6514,0.279712,0.394802,0.325485,2858.52,6.55598e-05
6515,0.50996,0.198519,0.291521,1452.28,3.35366e-05
6516,0.728197,0.0871567,0.184647,1279.36,2.67282e-05
6517,0.60881,0.0330814,0.358109,2958.18,5.02176e-05
6518,0.479161,0.0643455,0.456493,2024.79,4.25629e-05
6519,0.915211,0.02989,0.0548994,2591.42,3.90986e-05
6520,0.686249,0.0624886,0.251263,1896.34,3.55994e-05
6521,0.41869,0.575295,0.00601519,2215.74,4.91156e-05
6522,0.274107,0.0213309,0.704562,2178.13,5.31386e-05
6523,0.115228,0.723927,0.160845,910.799,3.75358e-05
6524,0.216627,0.456591,0.326781,620.613,2.49483e-05
6525,0.107851,0.497281,0.394868,1403.76,4.96194e-05
6526,0.501218,0.181548,0.317234,2759.48,5.19998e-05
6527,0.47113,0.0330563,0.495814,1853.4,4.02535e-05
6528,0.207633,0.263367,0.529,2490.77,6.37379e-05
6529,0.226521,0.3299,0.44358,2539.88,6.36487e-05
6530,0.335788,0.256481,0.407731,2235.57,5.19546e-05
6531,0.312744,0.284376,0.402879,577.092,2.12333e-05
6532,0.302258,0.363515,0.334227,533,2.04486e-05
6533,0.331523,0.215028,0.453449,1602.33,4.14848e-05
6534,0.0897091,0.904153,0.00613788,1151.69,4.651e-05
6535,0.426592,0.349248,0.22416,1522.58,3.72671e-05
6536,0.159833,0.0689178,0.77125,1375.3,4.40057e-05
6537,0.631564,0.245207,0.123229,453.821,1.41758e-05
6538,0.312478,0.260378,0.427144,2678.75,6.006e-05
6539,0.528928,0.146398,0.324674,2669.83,4.97449e-05
6540,0.55013,0.13932,0.31055,566.739,1.72264e-05
6541,0.617602,0.281477,0.10092,2828.12,4.91306e-05
6542,0.382802,0.416542,0.200656,419.983,1.62471e-05
6543,0.126864,0.473965,0.399171,2281.87,6.74163e-05
6544,0.534706,0.393713,0.071581,261.078,1.04801e-05
6545,0.355683,0.236251,0.408066,1042.89,3.03881e-05
6546,0.269144,0.594839,0.136017,1814.56,4.95177e-05
6547,0.378117,0.401352,0.220532,1399.3,3.68062e-05
6548,0.00523828,0.3564,0.638362,1470.44,5.57749e-05
6549,0.02996,0.411612,0.558428,1036.77,4.34327e-05
6550,0.447533,0.4964,0.0560667,215.199,9.86351e-06
6551,0.270002,0.356989,0.37301,1837.1,4.8884e-05
6552,0.0990858,0.188729,0.712185,2627.05,7.43525e-05
6553,0.362343,0.1247,0.512957,592.492,2.04274e-05
6554,0.0285133,0.102498,0.868988,1093.73,4.33338e-05
6555,0.459942,0.215828,0.32423,1222.29,3.10091e-05
6556,0.298182,0.540065,0.161753,1324.01,3.86231e-05
6557,0.35959,0.395217,0.245193,886.426,2.7451e-05
6558,0.589272,0.327683,0.0830459,2553.38,4.68319e-05
6559,0.240471,0.498783,0.260746,1215.29,3.85537e-05
6560,0.386073,0.27612,0.337807,2894.93,5.92523e-05
6561,0.313286,0.246814,0.439899,2276.35,5.36814e-05
6562,0.101807,0.637451,0.260742,2841.35,8.23195e-05
6563,0.567269,0.231509,0.201223,2445.94,4.59061e-05
6564,0.185376,0.382097,0.432526,2786.27,7.13578e-05
6565,0.383842,0.527472,0.0886851,2220.45,5.05249e-05
6566,0.258393,0.736885,0.00472182,410.975,1.84905e-05
6567,0.0389846,0.519462,0.441553,1307.67,5.12562e-05
6568,0.429597,0.415264,0.155139,2820.09,5.66558e-05
6569,0.389623,0.364968,0.24541,1034.38,2.96213e-05
6570,0.0233498,0.648664,0.327986,1625.06,6.14436e-05
6571,0.510449,0.296048,0.193503,691.034,2.04315e-05
6572,0.274889,0.312299,0.412812,393.935,1.70274e-05
6573,0.477604,0.518157,0.00423843,852.078,2.44589e-05
6574,0.238768,0.466045,0.295187,2510.38,6.30735e-05
6575,0.139335,0.461921,0.398744,342.493,1.81534e-05
6576,0.127286,0.816288,0.056426,1409.19,5.03474e-05
6577,0.144618,0.485846,0.369537,2653.12,7.3217e-05
6578,0.00139213,0.724714,0.273894,2968.94,9.55232e-05
6579,0.296534,0.353779,0.349687,2460.76,5.80238e-05
6580,0.429245,0.143612,0.427143,2119.77,4.58631e-05
6581,0.00300006,0.290416,0.706584,2643.1,8.29127e-05
6582,0.559195,0.184439,0.256366,2587.86,4.78128e-05
6583,0.622013,0.233208,0.144779,2240.34,4.17652e-05
6584,0.470743,0.32565,0.203607,1547.61,3.6332e-05
6585,0.448547,0.480065,0.0713888,1718.73,4.00942e-05
6586,0.602114,0.0530491,0.344837,614.875,1.75173e-05
6587,0.346443,0.172047,0.48151,548.409,1.97232e-05
6588,0.481802,0.116864,0.401334,2543.38,4.97202e-05
6589,0.433844,0.181163,0.384994,2539.1,5.17581e-05
6590,0.50119,0.259153,0.239657,1447.03,3.37956e-05
6591,0.109542,0.762206,0.128252,1315.08,4.88199e-05
6592,0.821731,0.156964,0.0213057,1598.03,2.96884e-05
6593,0.419388,0.381162,0.199449,790.075,2.41074e-05
6594,0.81905,0.153044,0.0279065,2793.7,4.32491e-05
6595,0.618829,0.303155,0.0780159,1343.39,2.97702e-05
6596,0.29391,0.346545,0.359545,1261.69,3.69451e-05
6597,0.481658,0.517368,0.000973313,2226.84,4.66483e-05
6598,0.351273,0.384588,0.264139,1639.65,4.19214e-05
6599,0.550724,0.364031,0.0852456,502.121,1.60862e-05
6600,0.467999,0.526454,0.00554703,430.478,1.55438e-05
6601,0.190011,0.214712,0.595277,1960.05,5.49575e-05
6602,0.291163,0.303955,0.404883,2160.76,5.31896e-05
6603,0.32211,0.395818,0.282073,1337.9,3.75607e-05
6604,0.231237,0.567274,0.20149,269.833,1.40781e-05
6605,0.0520332,0.612,0.335967,393.108,2.24157e-05
6606,0.211873,0.39756,0.390566,1122.25,3.73285e-05
6607,0.292239,0.432562,0.275198,2484.72,5.90389e-05
6608,0.177041,0.407678,0.415282,2494.08,6.69815e-05
6609,0.501737,0.281608,0.216655,2189.4,4.47425e-05
6610,0.571814,0.177482,0.250704,1608.38,3.43902e-05
6611,0.101282,0.539942,0.358776,977.987,3.92457e-05
6612,0.692445,0.0725071,0.235047,599.113,1.63487e-05
6613,0.365574,0.149633,0.484793,2702.17,5.70476e-05
6614,0.399451,0.313759,0.28679,2551.32,5.39179e-05
6615,0.482572,0.495422,0.022006,532.012,1.77013e-05
6616,0.418767,0.182899,0.398334,2026.77,4.49914e-05
6617,0.233953,0.554676,0.211371,2182.68,5.81185e-05
6618,0.34621,0.322329,0.331461,1562.42,4.05683e-05
6619,0.183941,0.744556,0.0715034,1099.23,3.93065e-05
6620,0.362854,0.382486,0.25466,1457.83,3.83035e-05
6621,0.593026,0.0492345,0.357739,2588.46,4.64012e-05
6622,0.527179,0.446311,0.0265099,1428.84,3.32741e-05
6623,0.197957,0.788376,0.0136675,1660.16,5.14123e-05
6624,0.252217,0.350286,0.397496,1622.5,4.57366e-05
6625,0.438864,0.123011,0.438125,2644.68,5.2784e-05
6626,0.295974,0.402826,0.301201,2791.92,6.35048e-05
6627,0.0248592,0.032492,0.942649,1322.58,4.90796e-05
6628,0.405945,0.515699,0.0783562,2023.25,4.64958e-05
6629,0.422658,0.213163,0.364179,2107.51,4.6146e-05
6630,0.0639866,0.413002,0.523012,2275.12,7.20322e-05
6631,0.427586,0.169891,0.402523,1304.68,3.31334e-05
6632,0.607996,0.181149,0.210856,1696.62,3.48364e-05
6633,0.0204662,0.563679,0.415855,947.126,4.19744e-05
6634,0.338202,0.335477,0.326321,1637.89,4.22384e-05
6635,0.354194,0.271415,0.374392,1768.27,4.36311e-05
6636,0.120106,0.132307,0.747588,1570.96,5.07312e-05
6637,0.552238,0.174738,0.273024,2580.62,4.7921e-05
6638,0.569151,0.0531036,0.377745,331.695,1.1796e-05
6639,0.467134,0.436888,0.0959782,2889.23,5.59557e-05
6640,0.183373,0.434813,0.381814,419.851,1.97893e-05
6641,0.432057,0.0367557,0.531187,1497.76,3.59203e-05
6642,0.211991,0.405726,0.382283,1322.09,4.17609e-05
6643,0.347692,0.325548,0.32676,751.02,2.46664e-05
6644,0.46448,0.186459,0.349061,505.575,1.69862e-05
6645,0.668118,0.151784,0.180098,1565.15,3.17635e-05
6646,0.386497,0.0459745,0.567529,2743.51,5.61826e-05
6647,0.428222,0.273189,0.298589,672.798,2.13116e-05
6648,0.460947,0.261821,0.277232,526.905,1.76009e-05
6649,0.457604,0.252103,0.290294,1417.84,3.44246e-05
6650,0.334759,0.0144147,0.650827,2989.81,6.21748e-05
6651,0.223832,0.481224,0.294944,2744.62,6.82322e-05
6652,0.37562,0.153149,0.471231,1822.59,4.33224e-05
6653,0.144487,0.424454,0.431059,605.781,2.65343e-05
6654,0.358557,0.093141,0.548302,1601.56,4.01057e-05
6655,0.279336,0.476868,0.243796,2448.32,5.94453e-05
6656,0.159721,0.323016,0.517263,2382.06,6.56866e-05
6657,0.321291,0.336569,0.34214,264.229,1.24531e-05
6658,0.286032,0.378319,0.33565,2196.77,5.43996e-05
6659,0.299168,0.369221,0.331611,883.285,2.89089e-05
6660,0.331851,0.0175794,0.650569,1958.79,4.68095e-05
6661,0.243096,0.502873,0.25403,2144.09,5.65781e-05
6662,0.283929,0.160677,0.555393,1322.96,3.79444e-05
6663,0.223741,0.430486,0.345773,499.933,2.1318e-05
6664,0.533484,0.391018,0.0754975,1434.59,3.31021e-05
6665,0.19229,0.517091,0.290619,1871.64,5.46898e-05
6666,0.319743,0.35903,0.321227,1383.76,3.84035e-05
6667,0.278571,0.480193,0.241236,2995.79,6.82496e-05
6668,0.109644,0.400882,0.489474,1100.92,4.14726e-05
6669,0.267472,0.0282189,0.704309,550.074,2.10081e-05
6670,0.380775,0.525049,0.0941766,686.939,2.28914e-05
6671,0.171061,0.64691,0.182029,916.308,3.49099e-05
6672,0.151436,0.420503,0.428062,226.157,1.34279e-05
6673,0.127915,0.4922,0.379885,1029.61,3.91595e-05
6674,0.268144,0.401658,0.330197,2947.79,6.77901e-05
6675,0.492425,0.165394,0.342181,798.809,2.26364e-05
6676,0.0164615,0.504501,0.479037,2574.66,8.31651e-05
6677,0.430301,0.212755,0.356944,1943.18,4.34103e-05
6678,0.420558,0.143863,0.435578,1831.99,4.18455e-05
6679,0.161243,0.272054,0.566704,2071.72,5.93058e-05
6680,0.309546,0.282157,0.408298,2368.65,5.55029e-05
6681,0.553929,0.367805,0.0782661,1210.18,2.90572e-05
6682,0.398928,0.571211,0.0298606,2107.54,4.82807e-05
6683,0.305613,0.547131,0.147257,1086.62,3.35481e-05
6684,0.123934,0.537176,0.33889,1338.07,4.73014e-05
6685,0.321355,0.207028,0.471617,2010.45,4.88148e-05
6686,0.398913,0.198411,0.402677,811.508,2.46439e-05
6687,0.36476,0.296686,0.338554,1572.54,3.99949e-05
6688,0.00723114,0.337127,0.655642,1049.78,4.40516e-05
6689,0.347412,0.411207,0.241381,726.057,2.42724e-05
6690,0.172085,0.577405,0.25051,364.521,1.84647e-05
6691,0.32746,0.429067,0.243474,2763.21,6.127e-05
6692,0.608738,0.147108,0.244154,1648.69,3.40886e-05
6693,0.204665,0.425846,0.369489,2566.93,6.62782e-05
6694,0.0642582,0.503112,0.43263,1043.34,4.26469e-05
6695,0.382328,0.511444,0.106228,2972.83,6.15703e-05
6696,0.215451,0.116965,0.667584,1083.46,3.53764e-05
6697,0.249347,0.452986,0.297667,1605.13,4.59534e-05
6698,0.0836371,0.820145,0.0962183,1335.18,5.13331e-05
6699,0.393632,0.161429,0.444939,716.185,2.26844e-05
6700,0.0919752,0.085945,0.82208,944.439,3.67629e-05
6701,0.01538,0.860926,0.123694,1175.63,5.09727e-05
6702,0.350946,0.258041,0.391013,2784.39,5.94632e-05
6703,0.207967,0.37429,0.417744,2598.43,6.62591e-05
6704,0.383148,0.306756,0.310096,588.574,2.02483e-05
6705,0.371414,0.258224,0.370362,2014.18,4.68846e-05
6706,0.349304,0.648141,0.00255488,269.832,1.26194e-05
6707,0.653386,0.269501,0.0771131,2257.36,4.12607e-05
6708,0.421782,0.277282,0.300937,2988.15,5.87381e-05
6709,0.259417,0.331206,0.409377,282.366,1.38107e-05
6710,0.034331,0.397274,0.568395,1357.54,5.19845e-05
6711,0.728257,0.028877,0.242866,1458.89,2.91083e-05
6712,0.336969,0.48185,0.181181,2114.38,5.08511e-05
6713,0.480799,0.41884,0.100361,1983.27,4.28901e-05
6714,0.149175,0.30648,0.544345,2429.65,6.7297e-05
6715,0.288034,0.696144,0.0158219,2770.44,6.52616e-05
6716,0.230359,0.337942,0.431698,1595.21,4.62234e-05
6717,0.437706,0.449182,0.113112,806.617,2.42025e-05
6718,0.330948,0.255434,0.413619,2108.76,5.0159e-05
6719,0.302035,0.300805,0.397161,2151.04,5.2449e-05
6720,0.248593,0.390735,0.360672,456.889,1.94665e-05
6721,0.348093,0.379441,0.272466,2578.19,5.71124e-05
6722,0.538656,0.254159,0.207185,1508.98,3.38427e-05
6723,0.530426,0.202157,0.267417,1843.61,3.88383e-05
6724,0.304083,0.305985,0.389931,2291.36,5.46605e-05
6725,0.575192,0.0505887,0.374219,1537.44,3.30409e-05
6726,0.480667,0.211349,0.307984,2301.33,4.67948e-05
6727,0.306175,0.363882,0.329943,1580.52,4.2596e-05
6728,0.297228,0.683672,0.0191002,609.175,2.31021e-05
6729,0.630212,0.0357531,0.334035,552.812,1.60159e-05
6730,0.213707,0.36306,0.423233,477.817,2.07641e-05
6731,0.152713,0.0703953,0.776892,1261.03,4.18108e-05
6732,0.407902,0.123433,0.468664,2971.74,5.85687e-05
6733,0.557795,0.315536,0.126669,677.736,1.95417e-05
6734,0.33518,0.0640866,0.600734,1480.67,3.87404e-05
6735,0.080107,0.273105,0.646788,2412.01,7.23814e-05
6736,0.327099,0.362667,0.310235,1087.59,3.24006e-05
6737,0.62594,0.0446122,0.329448,1983.93,3.79882e-05
6738,0.451061,0.189614,0.359325,1534.78,3.63516e-05
6739,0.375199,0.155438,0.469363,2942.72,5.99572e-05
6740,0.539151,0.2936,0.167249,733.476,2.08454e-05
6741,0.430585,0.461073,0.108342,2571.43,5.33524e-05
6742,0.464418,0.358103,0.177479,2880.23,5.56669e-05
6743,0.2717,0.292391,0.435909,2476.25,5.94457e-05
6744,0.00514558,0.522759,0.472095,1408.22,5.53964e-05
6745,0.341061,0.145037,0.513903,822.896,2.6038e-05
6746,0.221657,0.715657,0.0626852,2006.11,5.64803e-05
6747,0.136896,0.297119,0.565985,1783.43,5.52244e-05
6748,0.458818,0.0208408,0.520341,2602.43,5.10624e-05
6749,0.465044,0.221728,0.313228,2838.46,5.46018e-05
6750,0.160506,0.391515,0.447979,2351.38,6.55027e-05
6751,0.158339,0.217603,0.624058,2888.57,7.42486e-05
6752,0.638754,0.317626,0.0436203,1156.56,2.66072e-05
6753,0.347465,0.454812,0.197723,2036.69,4.89889e-05
6754,0.524036,0.15712,0.318843,1947.88,4.03767e-05
6755,0.429658,0.430483,0.139859,2979.21,5.88567e-05
6756,0.269908,0.322415,0.407677,2253.65,5.60054e-05
6757,0.711476,0.207273,0.0812512,1534.79,3.06742e-05
6758,0.0964662,0.359129,0.544405,1333.41,4.7794e-05
6759,0.211008,0.152973,0.636018,1454.05,4.35702e-05
6760,0.398599,0.347154,0.254247,1646.74,4.02167e-05
6761,0.268217,0.178062,0.553721,1528.23,4.25664e-05
6762,0.332999,0.0649437,0.602058,589.208,2.07824e-05
6763,0.25342,0.469141,0.277439,1386.42,4.14777e-05
6764,0.279754,0.303288,0.416958,369.497,1.62134e-05
6765,0.363512,0.486794,0.149693,615.045,2.1504e-05
6766,0.28084,0.139924,0.579236,1705.05,4.51388e-05
6767,0.00101768,0.425513,0.573469,2972.03,9.16633e-05
6768,0.576201,0.136887,0.286912,1337.48,3.02102e-05
6769,0.0243687,0.426781,0.54885,2385.04,7.75844e-05
6770,0.513605,0.231233,0.255162,1517.66,3.45288e-05
6771,0.0951697,0.413286,0.491544,951.273,3.82218e-05
6772,0.0784536,0.0624398,0.859107,2611.23,7.47079e-05
6773,0.0154045,0.093471,0.891125,469.913,2.43999e-05
6774,0.170208,0.321926,0.507866,1130.36,3.90202e-05
6775,0.345833,0.224391,0.429776,2320.25,5.26621e-05
6776,0.0306754,0.931531,0.0377939,1342.69,5.56497e-05
6777,0.556142,0.296344,0.147514,2686.82,4.94685e-05
6778,0.523566,0.42721,0.0492244,2496.3,4.85533e-05
6779,0.512992,0.273246,0.213762,2620.77,5.00781e-05
6780,0.0903612,0.428739,0.4809,711.526,3.15591e-05
6781,0.0457274,0.348876,0.605396,1953.98,6.56388e-05
6782,0.280304,0.472678,0.247018,533.169,2.10859e-05
6783,0.21833,0.555334,0.226335,380.866,1.80272e-05
6784,0.15262,0.689758,0.157622,894.265,3.5263e-05
6785,0.438091,0.350792,0.211117,2299.05,4.87899e-05
6786,0.193015,0.536512,0.270473,2699.68,7.02666e-05
6787,0.498957,0.25037,0.250672,2489.76,4.8803e-05
6788,0.50849,0.465602,0.0259081,1047.32,2.73813e-05
6789,0.309833,0.241144,0.449023,1654.08,4.33485e-05
6790,0.731282,0.0698425,0.198876,1870.01,3.44122e-05
6791,0.127217,0.565866,0.306917,1196.88,4.37935e-05
6792,0.252497,0.594381,0.153122,1275.36,3.96642e-05
6793,0.0308527,0.303973,0.665174,2049.93,6.84019e-05
6794,0.165425,0.769869,0.064707,928.856,3.59295e-05
6795,0.137625,0.49499,0.367385,355.273,1.87167e-05
6796,0.38232,0.219359,0.398321,1134,3.1388e-05
6797,0.268904,0.26478,0.466315,910.422,3.01383e-05
6798,0.242889,0.475587,0.281525,393.551,1.78267e-05
6799,0.842113,0.105491,0.052396,1975.19,3.3811e-05
6800,0.111464,0.240369,0.648167,595.52,2.6697e-05
6801,0.373586,0.161315,0.465099,342.016,1.39837e-05
6802,0.209557,0.543805,0.246637,1083.96,3.70579e-05
6803,0.325112,0.480196,0.194692,867.936,2.81162e-05
6804,0.47948,0.492094,0.0284266,1074.73,2.8521e-05
6805,0.43638,0.347115,0.216504,293.276,1.21398e-05
6806,0.711534,0.286657,0.00180892,1434.6,2.94327e-05
6807,0.302178,0.225744,0.472078,1310.76,3.7244e-05
6808,0.513176,0.0937752,0.393049,2854.25,5.2453e-05
6809,0.169085,0.592361,0.238554,2279.27,6.47828e-05
6810,0.316518,0.321856,0.361626,1409.8,3.88968e-05
6811,0.439994,0.409574,0.150432,1449.54,3.58079e-05
6812,0.368115,0.418639,0.213246,2693.78,5.79379e-05
6813,0.149158,0.393187,0.457655,2969.31,7.78732e-05
6814,0.0912035,0.523606,0.38519,1800.58,6.02234e-05
6815,0.129318,0.575729,0.294953,326.441,1.79945e-05
6816,0.266154,0.262163,0.471683,1015.08,3.25332e-05
6817,0.364188,0.542102,0.0937097,287.921,1.29067e-05
6818,0.598221,0.184959,0.216819,1245,2.84605e-05
6819,0.772343,0.195129,0.0325277,1806.19,3.31038e-05
6820,0.487891,0.0351681,0.47694,1565.37,3.54774e-05
6821,0.188932,0.665721,0.145346,1575.49,4.95437e-05
6822,0.233595,0.374054,0.392351,997.812,3.35853e-05
6823,0.455683,0.223064,0.321253,1308.99,3.26009e-05
6824,0.139998,0.120634,0.739368,2162.63,6.16235e-05
6825,0.401789,0.479254,0.118957,2458.1,5.30937e-05
6826,0.220059,0.378176,0.401765,1692.08,4.88359e-05
6827,0.345447,0.315087,0.339465,439.21,1.71687e-05
6828,0.0191482,0.537841,0.443011,457.958,2.53813e-05
6829,0.62658,0.0337849,0.339635,2131.98,3.98357e-05
6830,0.268247,0.341854,0.3899,791.013,2.75912e-05
6831,0.275971,0.338848,0.385182,2953.06,6.69677e-05
6832,0.0984052,0.404772,0.496823,1809.6,5.90846e-05
6833,0.44369,0.26013,0.29618,1070.2,2.87892e-05
6834,0.358549,0.16207,0.479382,1683.7,4.17008e-05
6835,0.314266,0.534879,0.150855,2088.16,5.17578e-05
6836,0.091239,0.463111,0.44565,592.249,2.79159e-05
6837,0.638392,0.325224,0.0363838,854.58,2.17165e-05
6838,0.340479,0.329219,0.330301,1314.96,3.63028e-05
6839,0.395294,0.290348,0.314359,995.189,2.8565e-05
6840,0.0757377,0.389623,0.53464,2172.2,6.86521e-05
6841,0.310319,0.343348,0.346333,315.792,1.4204e-05
6842,0.339115,0.223387,0.437498,1395.56,3.75378e-05
